project_code,year,title,director,keywords,amount,area,start_date,end_date
Id15I10333,2015,"Desarrollo De Una Formulación Dermatológica Natural Con Actividad Fotoprotectora, Antioxidante, Anti Inflamatoria Y Reparadora, En Base A Extractos Derivados De Microalgas",Patricia Gomez Vergara,,0.0,Salud,,
Id15I10337,2015,Development Of A Convergent Beam Of X-Photon Prototype . Adaptable To A Clinac For Application In Radiotherapy And Radiosurgery,Rodolfo Figueroa Saavedra,,0.0,Salud,,
Id15I10339,2015,Evaluación De Algas Pardas De Importancia Económica Mediante El Uso De Imágenes Multiespectrales,Alvaro Pacheco Hodges,,0.0,Pesca Y Acuicultura,,
Id15I10348,2015,Firefly: Dispositivo Móvil Inmerso Y Emisor De Luz En Longitudes De Onda E Intensidades Específicas Para Cultivos Fotosintéticos,Cesar Saez Navarrete,,0.0,Pesca Y Acuicultura,,
Id15I10349,2015,Desarrollo De La Rana Xenopus Laevis Como Un Modelo Animal Para Uso En Ensayos Preclínicos,Juan Larrain Correa,,0.0,Salud,,
Id15I10353,2015,Produccion De Biofloc Estable Y Su Aplicabilidad En La Acuicultura A Pequeña Escala En Zonas Aridas,Maria Morales Suazo,,0.0,Pesca Y Acuicultura,,
Id15I10365,2015,Evaluación Del Estado Sanitario De Los Mitílidos Del Sur De Chile.,Karin Lohrmann Sheffield,,0.0,Pesca Y Acuicultura,,
Id15I10373,2015,"Evaluación Preclínica De Una Vacuna Intranasal Contra Streptococcus Pyogenes, El Agente Causante De Faringo-Amigdalitis, Fiebre Reumática Y Fasceítis Necrotizante",Aniela Wozniak Banchero,,0.0,Salud,,
Id15I10379,2015,Tecnología Para La Producción De Materiales Con Capacidad De Aislación Térmica Y Acústica Que Incorp Oran Agentes Atenuadores De Radiación Infrarroja,Luis Bobadilla Moreno,,0.0,Infraestructura,,
Id15I10387,2015,Desarrollo De Malla Eficiente Para Atrapanieblas,Jacques Dumais,,0.0,Manufactura,,
Id15I10402,2015,"Reproducción En Ostra Chilena (Ostrea Chilensis): Factores Físicos Y Hormonales Como Herramienta Par A La Determinación De Sexo, Madurez E Inducción Al Desove En Reproductores. Aplicación Para Cultivo N Sistema Controlado",Rene Vega Albistur,,0.0,Pesca Y Acuicultura,,
Ca13I10322,2013,Desarrollo De Nuevos Envases Antimicrobianos Para Alimentos Basados En Nanoparticulas Activables Al Momento De Envasar,Julio Bruna Bugueño,,0.0,Agropecuaria,,
Id15I10425,2015,Fachada Variable: Solución De Fachada Dinámica En Base A Patrones De Movimiento Coordinados Para El Control Solar Y Lumínico Aplicable En Santiago De Chile,Claudio Vasquez Zaldívar,,0.0,Infraestructura,,
Id15I10461,2015,"Desarrollo De Un Nuevo Sistema Adhesivo De Bajas Emisiones De Formaldehído, Alta Performance Mecánic As Y Durabilidad Para La Fabricación De Tableros Mdf",William Gacitua Escobar,,0.0,Manufactura,,
Id15I10468,2015,Desarrollo De Tecnologías Para La Admisión Escolar,Rafael Epstein Numhauser,,0.0,Educacion Y Ciencias Sociales,,
Id15I10475,2015,Desarrollo De Un Metodo Integrado De Medicion De Las Propiedades Biomecanicas De Celulas Vivas Y Bio Materiales: Una Nueva Aproximacion Para Evaluar Biocompatibilidad,Nelson Barrera,,0.0,Manufactura,,
Id15I10487,2015,Desarrollo De Una Tecnología Anti-Incrustante Utilizando Un Campo Magnético Estático Para El Control Del Biofouling En Tuberías Utilizadas En El Transporte De Agua De Mar Para Uso Industrial,Manuel Zapata Arcos,,0.0,Energia Y Aguas,,
Id15I10489,2015,Innovación Y Ajustes A La Tecnología De Cultivo De Trucha Fario (Salmo Trutta) Para La Producci On De Trofeos Recreativos Con Fines De Repoblamiento,Javier Marin Flores,,0.0,Pesca Y Acuicultura,,
Id15I10496,2015,Desarrollo De Materiales De Cambio De Fase Para Almacenamiento Térmico De Energía A Baja Temperatura,Alex Berg Gebert,,0.0,Energia Y Aguas,,
Id15I10500,2015,Desarrollo De Un Prototipo De Protector Solar A Base De Nanoestructuras Núcleo-Coraza (Core-Shell) D E Zno-Ceo2 Y Ceo2-Zno Para El Cuidado De La Piel,Mangalaraja Ramalinga Viswanathan,,0.0,Manufactura,,
Id15I10518,2015,Seguimiento De Peces Marcados Como Base De Información Científica Para La Formulación De Planes De R Anching En Chile. Aplicación: El Caso De Robalo (Eleginops Maclovinus) En El Estuario,Alberto Medina Aguilera,,0.0,Pesca Y Acuicultura,,
Id17I10094,2017,"Desarrollo De Formulaciones Para El Control Eficiente De Aislados Resistentes De Botrytis Cinerea, B Asados En Extractos Y Metabolitos Bioactivos De Canelo Incorporados En Nanoagregados Poliméricos: Ev Aluación Pre-Comercial En Uva De Mesa",Andrés Olea Carrasco,,0.0,Agropecuaria,,
Id15I10541,2015,Desarrollo De Sensores Hall Ultrasensibles Para Detecciones Varias En Minería,Dora Altbir Drullinsky,,0.0,Mineria,,
Id15I10545,2015,Ingeniería Aplicada Para Diseño Y Producción De Prótesis Coronarias Celularizadas De Pequeño Calibre,Juan Acevedo Cox,,0.0,Manufactura,,
Ca12I10008,2012,"Desarrollo De Formulaciones Farmacéuticas En Base A Aloe Vera (Aloe Barbadensis Miller) Y Antimicrob Ianos De Uso Habitual En Sistemas Intensivos De Producción Animal, Que Permitan Disminuir Las Dosis Y Los Periodos De Carencia De Estos Fármacos",Betty San Martin Nuñez,,0.0,Agropecuaria,,
Id15I10560,2015,Plataforma De Apoyo A La Gestión De Emergencia Y Aplicaciones,Mauricio Marin Chaihuan,,0.0,Tecnología De La Información Y Comunicaciones,,
Id15I10576,2015,Desarrollo De Recubrimientos En Base A Grafeno Y Sus Derivados Para Controlar La Biocorrosión En Duc Tos Metálicos Utilizados Para El Transporte De Líquidos En La Industria Minera,Carolina Parra Gonzalez,,0.0,Mineria,,
Id15I10580,2015,Investigación Y Optimización De La Producción De Pellets Hidrofóbicos De Alta Densidad Energética A Través De La Carbonización Hidrotérmica De Diferentes Mezclas De Biomasa De Relevancia Nacional,Luis Diaz Robles,,0.0,Energia Y Aguas,,
Id15I10582,2015,"La Almeja Juliana, Tawera Gayi, Una Nueva Especie Para La Acuicultura De Pequeña Escala: Desarrollo De Tecnología Para El Cultivo Larval Y Postlarval",Doris Oliva Ekelund,,0.0,Pesca Y Acuicultura,,
Id15I10583,2015,Desarrollo De Compositos Sólidos A Base De Tripol/Partículas De Madera Para Fabricar Tableros De Par Tículas Libres De Formaldehído Para El Mercado De La Construcción Verde.,Nazmy Reyes Velasquez,,0.0,Manufactura,,
Id14I10312,2014,"Desarrollo De Agropecuaria Para Adultos Mayores, Enriquecidos Con Acidos Grasos Poliinsatur Ados De Cadena Larga (Lcpufas) De La Familia Omega 3, Derivados De Microalgas",Patricia Gomez Vergara,,0.0,Agropecuaria,,
Id15I10592,2015,Plataforma Computacional Para La Programación De La Operación De Sistemas Eléctricos En Tiempo Conti Nuo Basado En Representación Pseudo-Espectral De Chebyshev,Rodrigo Moreno Vieyra,,0.0,Tecnología De La Información Y Comunicaciones,,
Id15I10598,2015,Evaluación Del Rol De La Luz Y El Fotoperiodo Sobre La Reproducción Del Congrio Colorado Genypterus Chilensis Y Del Congrio Dorado Genypterus Blacodes En Condiciones De Cultivo En El Sur De Chile,Juan Uribe Barichivic,,0.0,Pesca Y Acuicultura,,
Id15I10600,2015,Bases Para El Desarrollo De Un Modelo Tecnológico Para La Detección Y Monitoreo De Didymosphenia Gem Inata (Didymo) En Sistemas Acuáticos Del Centro-Sur De Chile Mediante Herramientas De Teledetección,David Figueroa Hernandez,,0.0,Pesca Y Acuicultura,,
Id15I10601,2015,Sistema Óptico-Digital Para Reconocimiento De Especies Y Número De Semillas En Los Colectores De Mi Tilidos,Juan Staforelli Vivanco,,0.0,Pesca Y Acuicultura,,
Id14I10352,2014,Desarollo De Productos Carnicos Saludables Mediante La Tecnologia De Emulsiones Multiples,Begoña Gimenez,,0.0,Agropecuaria,,
Id15I10623,2015,Desarrollo De Sensores Ópticos Terrestres Y Aéreos A Bordo De Uavs Para El Monitoreo De Albedo En Gl Aciares,Gino Casassa Rogazinski,,0.0,Tecnología De La Información Y Comunicaciones,,
Id15I10647,2015,Pedagogías Y Culturas De Convivencia Para La Formación Integral E Inclusiva: Medidas Simples Para U Na Reforma Compleja,Viviana Gómez Nocetti,,0.0,Educacion Y Ciencias Sociales,,
It15I10001,2015,Sistema De Soporte De Decisiones Para La Evaluación Del Peligro Por Tsunamis,Patricio Catalan Mondaca,,0.0,Tecnología De La Información Y Comunicaciones,,
It15I10002,2015,Enseñanza Y Evaluación De La Escritura Mediante Una Plataforma Tecnológica Colaborativa,Carmen Sotomayor Echenique,,0.0,Educacion Y Ciencias Sociales,,
Id17Al0056,2017,Control Y Disminución De Metales En Hortalizas Cultivadas En La Región De Valparaíso A Través Del Us O De Enmiendas,Alexander Neaman .,,0.0,Agropecuaria,,
It15I10010,2015,La Geografía De La Educación: Una Plataforma De Inteligencia Territorial Para Apoyar La Implementaci Ón Y Gestión De Nuevas Políticas Públicas En Educación,Patricio Rodriguez Valdes,,0.0,Educacion Y Ciencias Sociales,,
Id17Al0028,2017,Consorcio Biológico Pucv-Vbl Para El Control De Hongos En Postcosecha De Uvas Para Exportación.,Ximena Besoain Canales,,0.0,Agropecuaria,,
It15I10021,2015,Akori Ii - Plataforma De Análisis De Preferencias Y Extrapolación Del Comportamiento De Usuarios Web A Partir De Patrones De Exploración Visual Y Herramientas Avanzadas De Brain Informatics For Web In Telligence,Juan Velasquez Silva,,0.0,Tecnología De La Información Y Comunicaciones,,
It15I10027,2015,Implementación De Un Sistema De Apoyo Al Monitoreo De La Sismicidad Del Volcán Llaima,Fernando Huenupan Quinan,,0.0,Tecnología De La Información Y Comunicaciones,,
It15I10028,2015,Modelo De Manejo Integral Para La Sustentabilidad De Las Pesquerías Bentónicas De La Zona Sur De Chi Le: 1.- Pesquería De Almeja (Venus Antiqua),Hector Bustos Rojas,,0.0,Pesca Y Acuicultura,,
It15I10033,2015,"Desarrollo De Harina De Microalgas De Bajo Costo Y Elevado Contenido De Omega-3 Del Tipo Epa, Para Ser Utilizado Como Suplemento Alimenticio En La Industria Acuícola.",Jazmin Bazaes Donoso,,0.0,Pesca Y Acuicultura,,
It15I10036,2015,Desarrollo De Una Plataforma Para El Diagnóstico De La Comprensión Lectora Y Orientaciones Para La I Ntervención Pedagógica,Bernardo Riffo Ocares,,0.0,Educacion Y Ciencias Sociales,,
It15I10037,2015,Integración Industrial De Dispositivos De Protección Sísmica En Estanques De Acero Inoxidable Y Reco Mendaciones De Análisis Y Diseño,Jose Almazan Campillay,,0.0,Infraestructura,,
It15I10041,2015,Implementación De Herramientas Y Procesos Del Observatorio Virtual Chileno,Mauricio Solar Fuentes,,0.0,Tecnología De La Información Y Comunicaciones,,
It15I10042,2015,Autenticación De Vino Con Información Electronica,Trung Pham Tat,,0.0,Tecnología De La Información Y Comunicaciones,,
Id15I10611,2015,Concentración De Extractos Fenólicos Y Purificación De Hidroxitirosol A Partir De Riles De La Indust Ria Olivícola Utilizando Perstracción,Andrea Plaza Ramirez,,0.0,Agropecuaria,,
It15I10050,2015,Respuesta Automatizada Para Inteligencia En Despachos Online (Rapido),Fernando Ordóñez Pizarro,,0.0,Tecnología De La Información Y Comunicaciones,,
It15I10053,2015,"Diseño Y Validación De Una Herramienta Tecnológica Para La Pesquisa De Sarcopenia En Adultos Mayores (Am), Para Su Uso En El Nivel Primario De Atención De Salud.",Lydia Lera Marques,,0.0,Salud,,
It15I10066,2015,Producción De Semillas De Concholepas Concholepas Incorporando Protozooplancton Nativo En Fase De Cu Ltivo Larval,Mario Lody Cortes,,0.0,Pesca Y Acuicultura,,
It15I10070,2015,Sistema De Detección Y Clasificación Mineralógica Rápida Basado En Análisis Híper Espetral,Martin Adams,,0.0,Mineria,,
It15I10073,2015,Desarrollo Y Validación De Biopintura Anti-Incrustante Ambientalmente Inocua Para El Sector Acuícola,Homero Urrutia Briones,,0.0,Pesca Y Acuicultura,,
It15I10074,2015,Sistema De Diagnóstico Y Selección Para Favorecer La Permanencia En La Educación Superior De Estudia Ntes Provenientes De Establecimientos Altamente Vulnerables,Claudia Zuniga Rivas,,0.0,Educacion Y Ciencias Sociales,,
It15I10079,2015,Plataforma De Juegos Digitales Para La Medición De Las Disposiciones A La Cooperación Para La Conviv Encia Escolar,Carlos Rodriguez Sickert,,0.0,Educacion Y Ciencias Sociales,,
It15I10081,2015,Desarrollo Y Manufactura De Aspas De Turbinas Eólicas De Baja Potencia Para Vientos Clase Tipo I-Ii,Renato Hunter Alarcon,,0.0,Manufactura,,
It15I10085,2015,Integración Óptima De Energía Solar En La Planificación Y Operación De Sistemas De Transporte Públic O Urbano Ferroviario,Jorge Amaya Arriagada,,0.0,Tecnología De La Información Y Comunicaciones,,
It15I10086,2015,Desarrollo Y Transferencia De Modelos De Plantaciones Productivas De Quillay En Base A Material Mejo Rado Para La Industria De Los Extractos,Juan Velozo Soto,,0.0,Forestal,,
Id16I10001,2016,Resisitividad De Alambres Nanométricos De Cobre,Raul Muñoz Alvarado,,0.0,Manufactura,,
Id16I10005,2016,Membranas Nanocompósitas Para Nanofiltración,Guillermo Gonzalez Moraga,,0.0,Energia Y Aguas,,
Id16I10013,2016,Desarrollo De Un Kit Multilocus Para Llevar A Cabo La Identificación De Especies De Mejillones Para Apoyar La Trazabilidad De Este Recurso,María Larraín Barth,,0.0,Pesca Y Acuicultura,,
Id16I10017,2016,Desarrollo De Un Sistema De Screening De Alto Rendimiento (Hts) Para La Identificación De Inhibidore S Específicos De La Expresión Génica De Vih-1,Ricardo Soto Rifo,,0.0,Salud,,
Id16I10018,2016,Al Recate De La Ostra Nativa Chilena (Ostrea Chilensis): Generación De Líneas Mejoradas Genéticament E Para Potenciar El Crecimiento Y Capacidad De Detoxificación Con Vpm (Marea Roja Paralítica),Jorge Toro Yagui,,0.0,Pesca Y Acuicultura,,
Id16I10027,2016,"Desarrollo, Producción Y Caracterización De Anticuerpo Recombinante Humano Contra Mic-A Con Potencia L Terapéutico Para El Tratamiento De Cáncer Gástrico",Maria Molina Sampayo,,0.0,Salud,,
Id16I10031,2016,"Desarrollo De Modelo De Gestión Integral Para La Inclusión Sustentable De Mujeres En Industrias Masc Ulinizadas -La Minería En Chile-, Basado En Sistema De Alerta Temprana De Barreras De Género Y Proto Tipo De Intervención",Pamela Caro Molina,,0.0,Educacion Y Ciencias Sociales,,
Id16I10038,2016,Desarrollo De Un Tratamiento Farmacológico Para La Prevención De Las Infecciones Recurrentes Por Clo Stridium Difficile,Daniel Paredes Sabja,,0.0,Salud,,
Id16I10045,2016,Diseño De Consorcios Microbianos Para El Tratamiento De Enfermedades Inflamatorias Del Intestino,Daniel Garrido Cortes,,0.0,Salud,,
Id16I10048,2016,Preparación Y Caracterización De Metamateriales Magnéticos Para Detección Remota De Tensiones En Neu Máticos,Carlos Garcia,,0.0,Mineria,,
Id16I10060,2016,Desarrollo Y Evaluación De Un Modelo De Intervención Basado En Tecnologías De La Información Y De La Comunicación (Tics) Para Reducir El Riesgo De Suicidio Adolescente En Establecimientos Educacionale S De La Rm Y La Vi Región,Ruben Alvarado Muñoz,,0.0,Educacion Y Ciencias Sociales,,
Id16I10090,2016,Habilidades Y Competencias Para La Educación Superior. Desarrollo De Instrumentos Y Propuestas Que A Porten A Un Nuevo Sistema De Admisión,Maria Varas Scheuch,,0.0,Educacion Y Ciencias Sociales,,
Id16I10092,2016,Produccion De Caviar De Lisa (Mugil Cephalus) Como Un Nuevo Producto Comercial En Chile Y Evaluación Biológica Y Técnica Del Cultivo.,Ariel Valenzuela Saldias,,0.0,Pesca Y Acuicultura,,
Id16I10101,2016,Nueva Terapia Farmacológica Para El Tratamiento De Sarcopenia Y Distrofias Musculares. Prueba De Con Cepto.,Mariana Casas Atala,,0.0,Salud,,
Id16I10105,2016,Red Multisensorial Distribuida Para La Evaluación Del Recurso Eólico Sobre Terreno Complejo Con Sond As Aerotransportadas Y Georreferenciadas,Alex Flores Maradiaga,,0.0,Energia Y Aguas,,
Id16I10114,2016,Sistema De Drones Colaborativos Y Visión Multimodal Para El Monitoreo Automatizado De Incendios Fore Stales,Marcos Zuñiga Barraza,,0.0,Tecnología De La Información Y Comunicaciones,,
Id16I10119,2016,Metodologías Innovadoras Para La Formación Inicial De Profesores De Educación Básica En Matemática: Modelo Basado En Prácticas Efectivas De Aula Y Tecnologías De La Información,Salome Martinez Salazar,,0.0,Educacion Y Ciencias Sociales,,
Id16I10122,2016,Diseño De Una Plataforma Para La Implementación De Convenios Marco Competitivos,Marcelo Olivres Acuña,,0.0,Educacion Y Ciencias Sociales,,
Id16I10128,2016,"Modelo De Evaluación De Impacto Regional (Meir-Ecogem) De Políticas Públicas E Inversiones Sectorial Es En Los Ámbitos Económico, Social Y Ambiental",Raul Oryan Gallardo,,0.0,Educacion Y Ciencias Sociales,,
Id16I10136,2016,"Reducción Significativa Del Uso De Agua En Plantas De Procesamiento De Minerales Vía El Diseño De Un A Nueva Celda De Flotación Basada En Tecnologías No Convencionales Del Tipo ""Hidrociclón-Magnético"".",Gonzalo Montes Atenas,,0.0,Mineria,,
Id16I10140,2016,Formulación De Proteínas Quiméricas Como Estrategia Para El Desarrollo De Una Nueva Vacuna Contra Es Cherichia Coli Productor De Shiga Toxina (Stec),Roberto Vidal Alvarez,,0.0,Salud,,
Id16I10141,2016,Desarrollo De Una Variante Mejorada De La Proteína Muts Para Su Aplicación En La Industria Biotecnol Ógica,Francisco Melo Ledermann,,0.0,Salud,,
Id16I10142,2016,Desarrollo Y Validación Inicial De Estudios De Permeabilidad Por Técnicas In Situ E In Vitro: Aplica Ción Al Estudio Del Efecto De Excipientes Sobre La Absorción De Fármacos En El Marco De Las Bioexenc Iones,Pablo Gonzalez Cisterna,,0.0,Salud,,
Id16I10145,2016,Desarrollo De Un Prototipo De Ensayo De Inhibición De La Enzima Proteína Fosfatasa 2A De Mytilus Par A La Detección Y Cuantificación De Toxinas Diarreicas En Muestras De Extractos De Mariscos Y Conserv As.,Edio Maldonado Maldonado,,0.0,Pesca Y Acuicultura,,
Id16I10148,2016,Desarrollo De Una Vacuna Terapéutica (Thermovax) Contra El Cáncer De Piel,Mercedes Lopez Nitsche,,0.0,Salud,,
Id16I10154,2016,Desarrollo De Un Producto Inductor Que Aumente La Captación De Semillas De Mitilidos,Eduardo Tarifeño Silva,,0.0,Pesca Y Acuicultura,,
Id16I10157,2016,Evaluación Del Potencial De Licuación En Zonas De Subducción,Gonzalo Montalva Alvarado,,0.0,Infraestructura,,
Id16I10159,2016,Desarrollo De Materiales De Alta Densidad Energetica En Base A Litio Para Almacenamiento De Energia Solar,Svetlana Ushak,,0.0,Energia Y Aguas,,
Id16I10185,2016,Desarrollo De Una Formulación Nutraceútica Derivado De Un Extracto Botánico Con Actividades Neuroplá Sticas Y Neuroprotectoras,Francisca Bronfman Cáceres,,0.0,Salud,,
Id16I10186,2016,Evaluación De Recursos Geológicos En Geometrías Complejas.,Nancy Hitschfeld Kahler,,0.0,Mineria,,
Id16I10190,2016,Desarrollo De Recubrimientos Multifuncionales Anticorrosivos Para La Proteccion De Materiales,Manuel Melendrez Castro,,0.0,Manufactura,,
Id15I10589,2015,"Caracterización Y Diseño De Nuevos Biofungicidas Bacterianos Para El Control De La Pudrición Gris De L Racimo En Vides De Mesa Y Viníferas, Causada Por El Hongo Fitopatógeno Botrytis Cinerea",Antonio Castillo Nara,,0.0,Agropecuaria,,
Id16I10206,2016,Sistema De Apoyo A La Toma De Decisiones Para La Cosecha De Frutas Basado En Internet De Las Cosas,Patricio Galeas Echeverria,,0.0,Tecnología De La Información Y Comunicaciones,,
Id16I10210,2016,Sistema Interactivo De Promoción Del Lenguaje Y La Comunicación,Marcela De Lourdes Peña Garay,,0.0,Educacion Y Ciencias Sociales,,
Id16I10214,2016,Sensor De Reacciones Químicas Basado En Diamante,Jeronimo Maze Rios,,0.0,Mineria,,
Id16I10221,2016,Desarrollo De Biosensores Optoelectronicos Y Algoritmos De Correlación Para Cuantificar El Espectro Emitido Por Nanopartículas De Oro Que Detectan La Presencia De Residuos De Antibióticos En Leche Cru Da,Sergio Torres Inostroza,,0.0,Tecnología De La Información Y Comunicaciones,,
Id16I10222,2016,"Observatorio Digital De Delincuencia En Chile: Un Sistema Inteligente De Apoyo A La Industria Automo Triz Chilena, En El Robo De Vehículos Y Accesorios",Richard Weber Haas,,0.0,Tecnología De La Información Y Comunicaciones,,
Id16I10223,2016,Proteostaser-1: Una Terapia Génica Enfocada A Disminuir La Neurodegeneración Y Aumentar La Función C Ognitiva En La Enfermedad De Alzheimer,Claudio Hetz Flores,,0.0,Salud,,
Id16I10228,2016,Vidpaper: Desarrollo De Papeles Y Cartones Utilizando Un Procesamiento Integrado De La Biomasa Resid Ual Vitivinícola.,Juan Elissetche Martinez,,0.0,Manufactura,,
Id16I10244,2016,Desarrollo Biotecnológico De Un Nuevo Recurso Planctónico Como Fuente De Compuestos Bioactivos Para La Industria Acuícola Y Alimentaria,Maria Mata Contreras,,0.0,Pesca Y Acuicultura,,
Id16I10252,2016,Desarrollo De Herramientas Genético-Moleculares En El Recurso Ostra Chilena (Ostrea Chilensis) Para Su Aplicación En Estudios Genéticos Como Base Para El Fortalecimiento De Su Sustentabilidad Y Cultiv O.,Ivonne Lee Montero,,0.0,Pesca Y Acuicultura,,
Id16I10258,2016,Nanoinmunoterapia Para Esclerosis Múltiple: Nueva Estrategia Terapéutica Para La Entrega Directa De Inmunomoduladores En El Sistema Nervioso Central,Rodrigo Naves Pichuante,,0.0,Salud,,
Ca12I10206,2012,"Búsqueda De Biomoduladores De Interés Agronómico Mediante Genómica Química Y Su Evaluación ""Ecotoxicológica""",Lorena Norambuena Morales,,0.0,Agropecuaria,,
Id16I10274,2016,Desarrollo De Un Aditivo Dietario Para Mejorar La Conversión Alimenticia En Salmónidos Alimentados C On Ingredientes Vegetales?,Jurij Wacyk Gonzalez,,0.0,Pesca Y Acuicultura,,
Id16I10278,2016,"Proyecto Vida: Modelo De Visita Domiciliaria Avanzada, Apoyado Por Tecnología, Para El Fortalecimien To De Intervenciones Biopsicosociales Con Gestantes Y Cuidadores Primarios De Niños/As De 0- 6 Años, En El Sistema De Atención Primaria En Salud",Marcela Aracena Alvarez,,0.0,Salud,,
Id16I10286,2016,Peptaram: Peptaiboles Con Propiedades Antibacterianas Contra Bacterias Patógenas Humanas Multiresist Entes,Götz Palfner,,0.0,Salud,,
Id16I10290,2016,Detección Automática De Similitudes Entre Imágenes De Marcas Para Su Registro Y Protección,Claudio Perez Flores,,0.0,Tecnología De La Información Y Comunicaciones,,
Id16I10291,2016,Desarrollo De Una Nueva Estrategia De Prevención Y Control De Mortalidades Causadas Por Vibriosis En Hatcheries De Moluscos Basada En El Uso De Bacteriófagos,Claudio Miranda Perez,,0.0,Pesca Y Acuicultura,,
Id16I10303,2016,"Silla Amomyrtus, Diseño-Dialógico Como Alternativa Sustentable Para El Bosque Siempreverde: Bases Pa Ra Un Modelo De Transferencia Socio-Tecnológica Fundado En Procesos De Selección De Madera Y El Dise Ño Contemporáneo De Objetos Certificables.",Marcos Garcia Alvarado,,0.0,Manufactura,,
Id16I10322,2016,Dispositivo Neuroingenieril Para Mejorar El Control De La Atención De Trabajadores En Minas A Gran A Ltura,Alejandro Weinstein Oppenheimer,,0.0,Tecnología De La Información Y Comunicaciones,,
Id16I10331,2016,"Diseño, Integración, Ensayo Y Caracterización De Un Concepto Experimental De Sistema Híbrido De Conv Ersión De Energía Solar En Energía Eléctrica Y Térmica",Amador Guzman Cuevas,,0.0,Energia Y Aguas,,
Id16I10332,2016,Proceso Biotecnológico Para La Remoción De Sulfato Desde Soluciones Industriales De Operaciones Hidr Ometalúrgicas,Cecilia Demergasso Semenzato,,0.0,Mineria,,
Id16I10341,2016,"Desarrollo De Un Bioherbicida Para El Manejo De Las Malezas Retamilla (Genista Monspessulana), Bautr O (Cytisus Scoparius) Y Ulex (Ulex Europaeus) En Plantaciones Forestales Y En Ecosistemas Naturales.",Eugenio Sanfuentes Von Stowasser,,0.0,Forestal,,
Id16I10344,2016,Desarrollo De Nuevos Alimentos Basados En El Uso De Microalgas Ricas En Dha Y Epa Para La Producción Sustentable De Trucha Arco Iris Enriquecida Con Omega-3 Destinada A Mercados De Calidad Premium,Robert Simpfend Rfer Karow,,0.0,Pesca Y Acuicultura,,
Id16I10350,2016,Modelo De Intervención Educativa Intercultural En Contexto Indígena,Segundo Quintriqueo Millan,,0.0,Educacion Y Ciencias Sociales,,
Id16I10353,2016,Reciclaje De Aluminio: Valorización De Los Residuos Para Aplicaciones Estructurales En Un Proceso Am Bientalmente Amigable,Claudia Carrasco Carrasco,,0.0,Manufactura,,
Id16I10354,2016,Bacterias Endófitas Fijadoras De Nitrógeno: Una Alternativa Innovadora Para Mejorar La Sostenibilida D Y Productividad Forestal,Sofia Valenzuela Aguila,,0.0,Forestal,,
Id16I10358,2016,Dispositivo Catalítico Autónomo Y De Bajo Costo Basado En Cobre Para La Eliminación De Contaminantes En Calefactores A Leña,Sichem Guerrero Ruz,,0.0,Energia Y Aguas,,
Id16I10366,2016,Efecto Radioprotector De Un Novedoso Sistema Inyectable De Dosis Graduable Para La Administración De Un Factor De Crecimiento Dual Contra El Daño Y Deterioro De Glándulas Salivales Tras La Irradiación Gamma En La Región Cabeza Y Cuello,Ziyad Haidar,,0.0,Salud,,
Id16I10369,2016,Ingeniería Genética De Linfocitos T Con Receptores Quiméricos Para El Desarrollo De Inmunoterapias C Ontra El Cáncer,Alvaro Lladser Caldera,,0.0,Salud,,
Id16I10420,2016,Desarrollo De Un Sistema De Medición No-Nuclear En Tiempo Real De La Densidad De Pulpa Mineral En Di Spersiones Aireadas,Miguel Maldonado Saavreda,,0.0,Mineria,,
Id16I10424,2016,Protocolo De Atención Con Pertinencia Cultural A Usuarios Mapuche En Los Tribunales De La Araucanía,Fabien Le Bonniec,,0.0,Educacion Y Ciencias Sociales,,
Id16I10425,2016,Desarrollo De Una Formulación En Base A Polímero Biomimético Para Aminorar El Daño Por Heladas En La Fruticultura,Saddys Rodriguez Llamazares,,0.0,Manufactura,,
